State,District,Latitude,Longitude,Soil_phh2o_0-5cm,Soil_ocd_0-5cm,Soil_clay_0-5cm,Soil_sand_0-5cm,Soil_silt_0-5cm,Soil_bdod_0-5cm,Year,avg_temp,avg_humidity,avg_windspeed,avg_solarradiation
Andhra Pradesh,East godavari,16.9956639,81.7154378,6.7,34.9,28.3,37.6,34.1,1.35,2007 - 2008,,,,
Andhra Pradesh,East godavari,16.9956639,81.7154378,6.7,34.9,28.3,37.6,34.1,1.35,2008 - 2009,27.70849315,72.50887671,2.098849315,18.40572603
Andhra Pradesh,East godavari,16.9956639,81.7154378,6.7,34.9,28.3,37.6,34.1,1.35,2009 - 2010,28.10265753,70.90646575,2.250465753,18.28728767
Andhra Pradesh,East godavari,16.9956639,81.7154378,6.7,34.9,28.3,37.6,34.1,1.35,2010 - 2011,26.58936986,78.32150685,2.105835616,17.96123288
Andhra Pradesh,East godavari,16.9956639,81.7154378,6.7,34.9,28.3,37.6,34.1,1.35,2011 - 2012,27.91273224,70.02789617,2.201885246,18.57945355
Andhra Pradesh,East godavari,16.9956639,81.7154378,6.7,34.9,28.3,37.6,34.1,1.35,2012 - 2013,26.97920548,75.44249315,2.237917808,17.98189041
Andhra Pradesh,East godavari,16.9956639,81.7154378,6.7,34.9,28.3,37.6,34.1,1.35,2013 - 2014,27.204,73.95915068,2.194,17.82438356
Andhra Pradesh,East godavari,16.9956639,81.7154378,6.7,34.9,28.3,37.6,34.1,1.35,2014 - 2015,27.53282192,69.82646575,2.293260274,18.07167123
Andhra Pradesh,East godavari,16.9956639,81.7154378,6.7,34.9,28.3,37.6,34.1,1.35,2015 - 2016,27.60849727,74.7423224,2.115355191,18.44030055
Andhra Pradesh,East godavari,16.9956639,81.7154378,6.7,34.9,28.3,37.6,34.1,1.35,2016 - 2017,27.56783562,72.26671233,2.134657534,18.30739726
Andhra Pradesh,East godavari,16.9956639,81.7154378,6.7,34.9,28.3,37.6,34.1,1.35,2017 - 2018,27.25635616,73.25991781,1.998547945,18.3200274
Andhra Pradesh,East godavari,16.9956639,81.7154378,6.7,34.9,28.3,37.6,34.1,1.35,2018 - 2019,27.60967123,72.46994521,2.236273973,18.25816438
Andhra Pradesh,East godavari,16.9956639,81.7154378,6.7,34.9,28.3,37.6,34.1,1.35,2019 - 2020,27.52139344,74.61221311,2.240136612,18.12710383
Andhra Pradesh,East godavari,16.9956639,81.7154378,6.7,34.9,28.3,37.6,34.1,1.35,2020 - 2021,27.1400274,76.40715068,2.075041096,17.72668493
Andhra Pradesh,East godavari,16.9956639,81.7154378,6.7,34.9,28.3,37.6,34.1,1.35,2021 - 2022,27.18950685,77.38964384,2.086684932,17.50487671
Andhra Pradesh,East godavari,16.9956639,81.7154378,6.7,34.9,28.3,37.6,34.1,1.35,2022 - 2023,27.39515068,74.57389041,2.019506849,17.718
Andhra Pradesh,Eluru,16.7104257,81.1153816,6.7,34.9,28.3,37.6,34.1,1.35,2001 - 2002,28.194,71.46509589,2.85,18.57731507
Andhra Pradesh,Eluru,16.7104257,81.1153816,6.7,34.9,28.3,37.6,34.1,1.35,2002 - 2003,28.46509589,69.60942466,2.800547945,18.72276712
Andhra Pradesh,Eluru,16.7104257,81.1153816,6.7,34.9,28.3,37.6,34.1,1.35,2003 - 2004,27.55325137,74.15773224,2.797540984,18.33532787
Andhra Pradesh,Eluru,16.7104257,81.1153816,6.7,34.9,28.3,37.6,34.1,1.35,2004 - 2005,28.09454795,72.05147945,2.704547945,18.84819178
Andhra Pradesh,Eluru,16.7104257,81.1153816,6.7,34.9,28.3,37.6,34.1,1.35,2005 - 2006,27.50438356,74.492,2.572383562,18.24021918
Andhra Pradesh,Eluru,16.7104257,81.1153816,6.7,34.9,28.3,37.6,34.1,1.35,2006 - 2007,27.81679452,73.44720548,2.767232877,18.3989589
Andhra Pradesh,Eluru,16.7104257,81.1153816,6.7,34.9,28.3,37.6,34.1,1.35,2007 - 2008,27.51363388,74.16606557,2.611612022,18.31806011
Andhra Pradesh,Eluru,16.7104257,81.1153816,6.7,34.9,28.3,37.6,34.1,1.35,2008 - 2009,27.94753425,73.39057534,2.52260274,18.40572603
Andhra Pradesh,Eluru,16.7104257,81.1153816,6.7,34.9,28.3,37.6,34.1,1.35,2009 - 2010,28.42147945,71.37279452,2.746712329,18.28728767
Andhra Pradesh,Eluru,16.7104257,81.1153816,6.7,34.9,28.3,37.6,34.1,1.35,2010 - 2011,27.25353425,76.80468493,2.611479452,17.96123288
Andhra Pradesh,Eluru,16.7104257,81.1153816,6.7,34.9,28.3,37.6,34.1,1.35,2011 - 2012,28.31849727,70.15270492,2.698360656,18.57945355
Andhra Pradesh,Eluru,16.7104257,81.1153816,6.7,34.9,28.3,37.6,34.1,1.35,2012 - 2013,27.52030137,74.24024658,2.700410959,17.98189041
Andhra Pradesh,Eluru,16.7104257,81.1153816,6.7,34.9,28.3,37.6,34.1,1.35,2013 - 2014,27.75030137,72.7829863,2.654465753,17.82438356
Andhra Pradesh,Eluru,16.7104257,81.1153816,6.7,34.9,28.3,37.6,34.1,1.35,2014 - 2015,27.88652055,70.38161644,2.753315068,18.07167123
Andhra Pradesh,Eluru,16.7104257,81.1153816,6.7,34.9,28.3,37.6,34.1,1.35,2015 - 2016,28.17729508,73.26685792,2.654672131,18.44030055
Andhra Pradesh,Eluru,16.7104257,81.1153816,6.7,34.9,28.3,37.6,34.1,1.35,2016 - 2017,28.08583562,71.05367123,2.616849315,18.30739726
Andhra Pradesh,Eluru,16.7104257,81.1153816,6.7,34.9,28.3,37.6,34.1,1.35,2017 - 2018,27.8130137,72.56767123,2.458958904,18.3200274
Andhra Pradesh,Eluru,16.7104257,81.1153816,6.7,34.9,28.3,37.6,34.1,1.35,2018 - 2019,28.14890411,71.73791781,2.719178082,18.25816438
Andhra Pradesh,Eluru,16.7104257,81.1153816,6.7,34.9,28.3,37.6,34.1,1.35,2019 - 2020,28.13478142,73.55546448,2.757868852,18.12710383
Andhra Pradesh,Eluru,16.7104257,81.1153816,6.7,34.9,28.3,37.6,34.1,1.35,2020 - 2021,27.69978082,75.60139726,2.547123288,17.72668493
Andhra Pradesh,Eluru,16.7104257,81.1153816,6.7,34.9,28.3,37.6,34.1,1.35,2021 - 2022,27.67082192,76.55032877,2.552821918,17.50487671
Andhra Pradesh,Eluru,16.7104257,81.1153816,6.7,34.9,28.3,37.6,34.1,1.35,2022 - 2023,27.91287671,74.12989041,2.504191781,17.718
Andhra Pradesh,Guntur,16.2915189,80.4541588,6.7,34.9,28.3,37.6,34.1,1.35,2001 - 2002,28.33887671,68.25194521,2.493178082,18.87926027
Andhra Pradesh,Guntur,16.2915189,80.4541588,6.7,34.9,28.3,37.6,34.1,1.35,2002 - 2003,28.72208219,65.82243836,2.474986301,19.00536986
Andhra Pradesh,Guntur,16.2915189,80.4541588,6.7,34.9,28.3,37.6,34.1,1.35,2003 - 2004,27.59275956,71.30918033,2.406830601,18.66937158
Andhra Pradesh,Guntur,16.2915189,80.4541588,6.7,34.9,28.3,37.6,34.1,1.35,2004 - 2005,28.35282192,68.00476712,2.378821918,18.88158904
Andhra Pradesh,Guntur,16.2915189,80.4541588,6.7,34.9,28.3,37.6,34.1,1.35,2005 - 2006,27.26536986,73.05964384,2.156547945,18.4530137
Andhra Pradesh,Guntur,16.2915189,80.4541588,6.7,34.9,28.3,37.6,34.1,1.35,2006 - 2007,27.86684932,70.90126027,2.403287671,18.54720548
Andhra Pradesh,Guntur,16.2915189,80.4541588,6.7,34.9,28.3,37.6,34.1,1.35,2007 - 2008,27.40543716,71.83327869,2.229344262,18.54204918
Andhra Pradesh,Guntur,16.2915189,80.4541588,6.7,34.9,28.3,37.6,34.1,1.35,2008 - 2009,27.92545205,71.03553425,2.118986301,18.85882192
Andhra Pradesh,Guntur,16.2915189,80.4541588,6.7,34.9,28.3,37.6,34.1,1.35,2009 - 2010,28.54528767,68.50013699,2.414356164,18.41994521
Andhra Pradesh,Guntur,16.2915189,80.4541588,6.7,34.9,28.3,37.6,34.1,1.35,2010 - 2011,27.1689589,74.96309589,2.209506849,18.18654795
Andhra Pradesh,Guntur,16.2915189,80.4541588,6.7,34.9,28.3,37.6,34.1,1.35,2011 - 2012,28.65412568,65.69579235,2.341557377,18.8597541
Andhra Pradesh,Guntur,16.2915189,80.4541588,6.7,34.9,28.3,37.6,34.1,1.35,2012 - 2013,27.48805479,71.94512329,2.34169863,18.36161644
Andhra Pradesh,Guntur,16.2915189,80.4541588,6.7,34.9,28.3,37.6,34.1,1.35,2013 - 2014,27.68753425,70.68027397,2.296438356,17.95326027
Andhra Pradesh,Guntur,16.2915189,80.4541588,6.7,34.9,28.3,37.6,34.1,1.35,2014 - 2015,27.99454795,67.05835616,2.393369863,18.07082192
Andhra Pradesh,Guntur,16.2915189,80.4541588,6.7,34.9,28.3,37.6,34.1,1.35,2015 - 2016,28.46945355,69.08751366,2.340300546,18.7254918
Andhra Pradesh,Guntur,16.2915189,80.4541588,6.7,34.9,28.3,37.6,34.1,1.35,2016 - 2017,28.21928767,67.25827397,2.264630137,18.25986301
Andhra Pradesh,Guntur,16.2915189,80.4541588,6.7,34.9,28.3,37.6,34.1,1.35,2017 - 2018,27.81306849,70.15613699,2.089643836,18.36049315
Andhra Pradesh,Guntur,16.2915189,80.4541588,6.7,34.9,28.3,37.6,34.1,1.35,2018 - 2019,28.39772603,67.88263014,2.394657534,18.1419726
Andhra Pradesh,Guntur,16.2915189,80.4541588,6.7,34.9,28.3,37.6,34.1,1.35,2019 - 2020,28.17819672,71.59598361,2.358442623,17.85275956
Andhra Pradesh,Guntur,16.2915189,80.4541588,6.7,34.9,28.3,37.6,34.1,1.35,2020 - 2021,27.4520274,74.78728767,2.10169863,17.68350685
Andhra Pradesh,Guntur,16.2915189,80.4541588,6.7,34.9,28.3,37.6,34.1,1.35,2021 - 2022,27.62616438,74.26057534,2.169123288,17.33706849
Andhra Pradesh,Guntur,16.2915189,80.4541588,6.7,34.9,28.3,37.6,34.1,1.35,2022 - 2023,27.92131507,71.80912329,2.149232877,17.77991781
Andhra Pradesh,Konaseema,16.6614135,82.0835138,6.7,32.8,27.8,42,30.2,1.26,2001 - 2002,28.02164384,73.82775342,3.366465753,18.33161644
Andhra Pradesh,Konaseema,16.6614135,82.0835138,6.7,32.8,27.8,42,30.2,1.26,2002 - 2003,28.24391781,72.17235616,3.266849315,18.31868493
Andhra Pradesh,Konaseema,16.6614135,82.0835138,6.7,32.8,27.8,42,30.2,1.26,2003 - 2004,27.41901639,76.51778689,3.341256831,18.0813388
Andhra Pradesh,Konaseema,16.6614135,82.0835138,6.7,32.8,27.8,42,30.2,1.26,2004 - 2005,27.79043836,75.38693151,3.15690411,18.81753425
Andhra Pradesh,Konaseema,16.6614135,82.0835138,6.7,32.8,27.8,42,30.2,1.26,2005 - 2006,27.38879452,76.92142466,3.123643836,18.14383562
Andhra Pradesh,Konaseema,16.6614135,82.0835138,6.7,32.8,27.8,42,30.2,1.26,2006 - 2007,27.54646575,76.41221918,3.21490411,18.24167123
Andhra Pradesh,Konaseema,16.6614135,82.0835138,6.7,32.8,27.8,42,30.2,1.26,2007 - 2008,27.40229508,76.63215847,3.136666667,18.17125683
Andhra Pradesh,Konaseema,16.6614135,82.0835138,6.7,32.8,27.8,42,30.2,1.26,2008 - 2009,27.87465753,75.11550685,3.058410959,18.15939726
Andhra Pradesh,Konaseema,16.6614135,82.0835138,6.7,32.8,27.8,42,30.2,1.26,2009 - 2010,28.28583562,73.41430137,3.258849315,18.04931507
Andhra Pradesh,Konaseema,16.6614135,82.0835138,6.7,32.8,27.8,42,30.2,1.26,2010 - 2011,27.18446575,78.83969863,3.124958904,17.88169863
Andhra Pradesh,Konaseema,16.6614135,82.0835138,6.7,32.8,27.8,42,30.2,1.26,2011 - 2012,28.0929235,72.79784153,3.185136612,18.46855191
Andhra Pradesh,Konaseema,16.6614135,82.0835138,6.7,32.8,27.8,42,30.2,1.26,2012 - 2013,27.36832877,76.73386301,3.222136986,17.84175342
Andhra Pradesh,Konaseema,16.6614135,82.0835138,6.7,32.8,27.8,42,30.2,1.26,2013 - 2014,27.59265753,75.24161644,3.164410959,17.81830137
Andhra Pradesh,Konaseema,16.6614135,82.0835138,6.7,32.8,27.8,42,30.2,1.26,2014 - 2015,27.78186301,72.65591781,3.258273973,17.94416438
Andhra Pradesh,Konaseema,16.6614135,82.0835138,6.7,32.8,27.8,42,30.2,1.26,2015 - 2016,27.90142077,76.52928962,3.062540984,18.23535519
Andhra Pradesh,Konaseema,16.6614135,82.0835138,6.7,32.8,27.8,42,30.2,1.26,2016 - 2017,27.79213699,74.71709589,3.076712329,17.99139726
Andhra Pradesh,Konaseema,16.6614135,82.0835138,6.7,32.8,27.8,42,30.2,1.26,2017 - 2018,27.63906849,75.10964384,2.947589041,18.17063014
Andhra Pradesh,Konaseema,16.6614135,82.0835138,6.7,32.8,27.8,42,30.2,1.26,2018 - 2019,27.80528767,75.27671233,3.155780822,18.14668493
Andhra Pradesh,Konaseema,16.6614135,82.0835138,6.7,32.8,27.8,42,30.2,1.26,2019 - 2020,27.91081967,76.03912568,3.209945355,17.9695082
Andhra Pradesh,Konaseema,16.6614135,82.0835138,6.7,32.8,27.8,42,30.2,1.26,2020 - 2021,27.65213699,77.31441096,3.067890411,17.49134247
Andhra Pradesh,Konaseema,16.6614135,82.0835138,6.7,32.8,27.8,42,30.2,1.26,2021 - 2022,27.62421918,78.46580822,3.069534247,17.49147945
Andhra Pradesh,Konaseema,16.6614135,82.0835138,6.7,32.8,27.8,42,30.2,1.26,2022 - 2023,27.76257534,76.36887671,2.94109589,17.44750685
Andhra Pradesh,Krishna,16.2129438,81.0283082,6.6,31,32.4,32.9,34.7,1.36,2001 - 2002,28.13610959,75.63712329,4.122054795,18.57731507
Andhra Pradesh,Krishna,16.2129438,81.0283082,6.6,31,32.4,32.9,34.7,1.36,2002 - 2003,28.27624658,74.64778082,4.022575342,18.72276712
Andhra Pradesh,Krishna,16.2129438,81.0283082,6.6,31,32.4,32.9,34.7,1.36,2003 - 2004,27.75863388,76.7342623,4.121939891,18.33532787
Andhra Pradesh,Krishna,16.2129438,81.0283082,6.6,31,32.4,32.9,34.7,1.36,2004 - 2005,28.102,75.96024658,3.969890411,18.84819178
Andhra Pradesh,Krishna,16.2129438,81.0283082,6.6,31,32.4,32.9,34.7,1.36,2005 - 2006,27.74813699,77.13317808,3.86490411,18.24021918
Andhra Pradesh,Krishna,16.2129438,81.0283082,6.6,31,32.4,32.9,34.7,1.36,2006 - 2007,27.87117808,76.57230137,4.020356164,18.3989589
Andhra Pradesh,Krishna,16.2129438,81.0283082,6.6,31,32.4,32.9,34.7,1.36,2007 - 2008,27.78713115,76.47907104,3.92431694,18.31806011
Andhra Pradesh,Krishna,16.2129438,81.0283082,6.6,31,32.4,32.9,34.7,1.36,2008 - 2009,28.01564384,76.4510411,3.777726027,18.40572603
Andhra Pradesh,Krishna,16.2129438,81.0283082,6.6,31,32.4,32.9,34.7,1.36,2009 - 2010,28.35890411,75.42446575,4.036109589,18.28728767
Andhra Pradesh,Krishna,16.2129438,81.0283082,6.6,31,32.4,32.9,34.7,1.36,2010 - 2011,27.73613699,77.76427397,3.977917808,17.96123288
Andhra Pradesh,Krishna,16.2129438,81.0283082,6.6,31,32.4,32.9,34.7,1.36,2011 - 2012,28.26125683,74.29297814,3.94784153,18.57945355
Andhra Pradesh,Krishna,16.2129438,81.0283082,6.6,31,32.4,32.9,34.7,1.36,2012 - 2013,27.80942466,76.15372603,3.994356164,17.98189041
Andhra Pradesh,Krishna,16.2129438,81.0283082,6.6,31,32.4,32.9,34.7,1.36,2013 - 2014,27.88210959,75.58613699,3.932,17.82438356
Andhra Pradesh,Krishna,16.2129438,81.0283082,6.6,31,32.4,32.9,34.7,1.36,2014 - 2015,27.91632877,74.64224658,4.012054795,18.07167123
Andhra Pradesh,Krishna,16.2129438,81.0283082,6.6,31,32.4,32.9,34.7,1.36,2015 - 2016,28.31445355,75.97248634,3.953415301,18.44030055
Andhra Pradesh,Krishna,16.2129438,81.0283082,6.6,31,32.4,32.9,34.7,1.36,2016 - 2017,28.02772603,75.37391781,3.84969863,18.30739726
Andhra Pradesh,Krishna,16.2129438,81.0283082,6.6,31,32.4,32.9,34.7,1.36,2017 - 2018,27.98276712,75.63868493,3.679863014,18.3200274
Andhra Pradesh,Krishna,16.2129438,81.0283082,6.6,31,32.4,32.9,34.7,1.36,2018 - 2019,28.10923288,75.81463014,3.945342466,18.25816438
Andhra Pradesh,Krishna,16.2129438,81.0283082,6.6,31,32.4,32.9,34.7,1.36,2019 - 2020,28.19923497,76.67806011,4.03773224,18.12710383
Andhra Pradesh,Krishna,16.2129438,81.0283082,6.6,31,32.4,32.9,34.7,1.36,2020 - 2021,28.07205479,77.00065753,3.879917808,17.72668493
Andhra Pradesh,Krishna,16.2129438,81.0283082,6.6,31,32.4,32.9,34.7,1.36,2021 - 2022,27.9709863,78.29331507,3.848849315,17.50487671
Andhra Pradesh,Krishna,16.2129438,81.0283082,6.6,31,32.4,32.9,34.7,1.36,2022 - 2023,28.13769863,76.43136986,3.743041096,17.718
Andhra Pradesh,Kurnool,15.8309251,78.0425373,7,23.6,31.5,42.5,26,1.31,2001 - 2002,27.16712329,62.06906849,2.819753425,19.35775342
Andhra Pradesh,Kurnool,15.8309251,78.0425373,7,23.6,31.5,42.5,26,1.31,2002 - 2003,28.16394521,56.24178082,2.874246575,20.00909589
Andhra Pradesh,Kurnool,15.8309251,78.0425373,7,23.6,31.5,42.5,26,1.31,2003 - 2004,26.80827869,62.73669399,2.750601093,19.59256831
Andhra Pradesh,Kurnool,15.8309251,78.0425373,7,23.6,31.5,42.5,26,1.31,2004 - 2005,27.29369863,60.22230137,2.684328767,19.68980822
Andhra Pradesh,Kurnool,15.8309251,78.0425373,7,23.6,31.5,42.5,26,1.31,2005 - 2006,26.11526027,66.55654795,2.499150685,19.18476712
Andhra Pradesh,Kurnool,15.8309251,78.0425373,7,23.6,31.5,42.5,26,1.31,2006 - 2007,27.09821918,62.51347945,2.845972603,19.32273973
Andhra Pradesh,Kurnool,15.8309251,78.0425373,7,23.6,31.5,42.5,26,1.31,2007 - 2008,26.33243169,64.18778689,2.696830601,19.18942623
Andhra Pradesh,Kurnool,15.8309251,78.0425373,7,23.6,31.5,42.5,26,1.31,2008 - 2009,27.38315068,59.87668493,2.579616438,19.82054795
Andhra Pradesh,Kurnool,15.8309251,78.0425373,7,23.6,31.5,42.5,26,1.31,2009 - 2010,27.86852055,60.27145205,2.819780822,18.94167123
Andhra Pradesh,Kurnool,15.8309251,78.0425373,7,23.6,31.5,42.5,26,1.31,2010 - 2011,26.86252055,64.03032877,2.737753425,18.93989041
Andhra Pradesh,Kurnool,15.8309251,78.0425373,7,23.6,31.5,42.5,26,1.31,2011 - 2012,28.02193989,54.69677596,2.892213115,19.56918033
Andhra Pradesh,Kurnool,15.8309251,78.0425373,7,23.6,31.5,42.5,26,1.31,2012 - 2013,27.47852055,59.56734247,2.966219178,19.20282192
Andhra Pradesh,Kurnool,15.8309251,78.0425373,7,23.6,31.5,42.5,26,1.31,2013 - 2014,26.86375342,62.27452055,2.786520548,18.72194521
Andhra Pradesh,Kurnool,15.8309251,78.0425373,7,23.6,31.5,42.5,26,1.31,2014 - 2015,26.79545205,61.06717808,2.750547945,19.12849315
Andhra Pradesh,Kurnool,15.8309251,78.0425373,7,23.6,31.5,42.5,26,1.31,2015 - 2016,28.27587432,57.45021858,2.771885246,19.28959016
Andhra Pradesh,Kurnool,15.8309251,78.0425373,7,23.6,31.5,42.5,26,1.31,2016 - 2017,27.47679452,55.29654795,2.664684932,19.13734247
Andhra Pradesh,Kurnool,15.8309251,78.0425373,7,23.6,31.5,42.5,26,1.31,2017 - 2018,27.33063014,58.46476712,2.422191781,18.81906849
Andhra Pradesh,Kurnool,15.8309251,78.0425373,7,23.6,31.5,42.5,26,1.31,2018 - 2019,28.62043836,52.1,2.844273973,19.07317808
Andhra Pradesh,Kurnool,15.8309251,78.0425373,7,23.6,31.5,42.5,26,1.31,2019 - 2020,27.80967213,62.50226776,2.867185792,18.36551913
Andhra Pradesh,Kurnool,15.8309251,78.0425373,7,23.6,31.5,42.5,26,1.31,2020 - 2021,26.53624658,67.4129863,2.593808219,18.14868493
Andhra Pradesh,Kurnool,15.8309251,78.0425373,7,23.6,31.5,42.5,26,1.31,2021 - 2022,27.51167123,62.76794521,2.615506849,17.73347945
Andhra Pradesh,Kurnool,15.8309251,78.0425373,7,23.6,31.5,42.5,26,1.31,2022 - 2023,27.21265753,62.71115068,2.55539726,18.45991781
Andhra Pradesh,Nandyal,15.4736293,78.4806592,7,23.6,31.5,42.5,26,1.31,2001 - 2002,26.87260274,66.48493151,2.836520548,19.35775342
Andhra Pradesh,Nandyal,15.4736293,78.4806592,7,23.6,31.5,42.5,26,1.31,2002 - 2003,27.81791781,60.58936986,2.866410959,20.00909589
Andhra Pradesh,Nandyal,15.4736293,78.4806592,7,23.6,31.5,42.5,26,1.31,2003 - 2004,26.65505464,66.35674863,2.720546448,19.59256831
Andhra Pradesh,Nandyal,15.4736293,78.4806592,7,23.6,31.5,42.5,26,1.31,2004 - 2005,27.05421918,64.78315068,2.667041096,19.68980822
Andhra Pradesh,Nandyal,15.4736293,78.4806592,7,23.6,31.5,42.5,26,1.31,2005 - 2006,26.074,69.52589041,2.473589041,19.18476712
Andhra Pradesh,Nandyal,15.4736293,78.4806592,7,23.6,31.5,42.5,26,1.31,2006 - 2007,26.82715068,66.26309589,2.816410959,19.32273973
Andhra Pradesh,Nandyal,15.4736293,78.4806592,7,23.6,31.5,42.5,26,1.31,2007 - 2008,26.2513388,67.60308743,2.654836066,19.18942623
Andhra Pradesh,Nandyal,15.4736293,78.4806592,7,23.6,31.5,42.5,26,1.31,2008 - 2009,27.1069589,63.86049315,2.583972603,19.82054795
Andhra Pradesh,Nandyal,15.4736293,78.4806592,7,23.6,31.5,42.5,26,1.31,2009 - 2010,27.47317808,64.9150411,2.787041096,18.94167123
Andhra Pradesh,Nandyal,15.4736293,78.4806592,7,23.6,31.5,42.5,26,1.31,2010 - 2011,26.48835616,68.62183562,2.681589041,18.93989041
Andhra Pradesh,Nandyal,15.4736293,78.4806592,7,23.6,31.5,42.5,26,1.31,2011 - 2012,27.75060109,59.61661202,2.84579235,19.56918033
Andhra Pradesh,Nandyal,15.4736293,78.4806592,7,23.6,31.5,42.5,26,1.31,2012 - 2013,27.16676712,63.47767123,2.924849315,19.20282192
Andhra Pradesh,Nandyal,15.4736293,78.4806592,7,23.6,31.5,42.5,26,1.31,2013 - 2014,26.76117808,65.11942466,2.777260274,18.72194521
Andhra Pradesh,Nandyal,15.4736293,78.4806592,7,23.6,31.5,42.5,26,1.31,2014 - 2015,26.60032877,65.10284932,2.743424658,19.12849315
Andhra Pradesh,Nandyal,15.4736293,78.4806592,7,23.6,31.5,42.5,26,1.31,2015 - 2016,27.62423497,63.52234973,2.718415301,19.28959016
Andhra Pradesh,Nandyal,15.4736293,78.4806592,7,23.6,31.5,42.5,26,1.31,2016 - 2017,27.56063014,58.75956164,2.66,19.13734247
Andhra Pradesh,Nandyal,15.4736293,78.4806592,7,23.6,31.5,42.5,26,1.31,2017 - 2018,27.1219726,63.28917808,2.414438356,18.81906849
Andhra Pradesh,Nandyal,15.4736293,78.4806592,7,23.6,31.5,42.5,26,1.31,2018 - 2019,28.44484932,56.37950685,2.867890411,19.07317808
Andhra Pradesh,Nandyal,15.4736293,78.4806592,7,23.6,31.5,42.5,26,1.31,2019 - 2020,27.31625683,67.38579235,2.797923497,18.36551913
Andhra Pradesh,Nandyal,15.4736293,78.4806592,7,23.6,31.5,42.5,26,1.31,2020 - 2021,26.26887671,71.13389041,2.522739726,18.14868493
Andhra Pradesh,Nandyal,15.4736293,78.4806592,7,23.6,31.5,42.5,26,1.31,2021 - 2022,27.13819178,67.15238356,2.597232877,17.73347945
Andhra Pradesh,Nandyal,15.4736293,78.4806592,7,23.6,31.5,42.5,26,1.31,2022 - 2023,27.10090411,65.80736986,2.573150685,18.45991781
Andhra Pradesh,Palnadu,16.3231038,79.6975049,6.7,24.3,30.4,42,27.6,1.47,2001 - 2002,28.34150685,65.80317808,2.528191781,19.49986301
Andhra Pradesh,Palnadu,16.3231038,79.6975049,6.7,24.3,30.4,42,27.6,1.47,2002 - 2003,28.89356164,62.48284932,2.509041096,19.95926027
Andhra Pradesh,Palnadu,16.3231038,79.6975049,6.7,24.3,30.4,42,27.6,1.47,2003 - 2004,27.64775956,68.39653005,2.414562842,19.36721311
Andhra Pradesh,Palnadu,16.3231038,79.6975049,6.7,24.3,30.4,42,27.6,1.47,2004 - 2005,28.49063014,64.68347945,2.392082192,19.62334247
Andhra Pradesh,Palnadu,16.3231038,79.6975049,6.7,24.3,30.4,42,27.6,1.47,2005 - 2006,27.11517808,71.01687671,2.166493151,19.25723288
Andhra Pradesh,Palnadu,16.3231038,79.6975049,6.7,24.3,30.4,42,27.6,1.47,2006 - 2007,27.93457534,68.27882192,2.448520548,19.29284932
Andhra Pradesh,Palnadu,16.3231038,79.6975049,6.7,24.3,30.4,42,27.6,1.47,2007 - 2008,27.45513661,68.49010929,2.284153005,19.34153005
Andhra Pradesh,Palnadu,16.3231038,79.6975049,6.7,24.3,30.4,42,27.6,1.47,2008 - 2009,28.07446575,67.34578082,2.150547945,19.70263014
Andhra Pradesh,Palnadu,16.3231038,79.6975049,6.7,24.3,30.4,42,27.6,1.47,2009 - 2010,28.68750685,65.63884932,2.467835616,18.81975342
Andhra Pradesh,Palnadu,16.3231038,79.6975049,6.7,24.3,30.4,42,27.6,1.47,2010 - 2011,27.47123288,70.93153425,2.288958904,18.84175342
Andhra Pradesh,Palnadu,16.3231038,79.6975049,6.7,24.3,30.4,42,27.6,1.47,2011 - 2012,29.01734973,60.92245902,2.408224044,19.62887978
Andhra Pradesh,Palnadu,16.3231038,79.6975049,6.7,24.3,30.4,42,27.6,1.47,2012 - 2013,27.84112329,67.55753425,2.446739726,19.13008219
Andhra Pradesh,Palnadu,16.3231038,79.6975049,6.7,24.3,30.4,42,27.6,1.47,2013 - 2014,27.79315068,67.40632877,2.363972603,18.62386301
Andhra Pradesh,Palnadu,16.3231038,79.6975049,6.7,24.3,30.4,42,27.6,1.47,2014 - 2015,28.05868493,64.11835616,2.418109589,18.93731507
Andhra Pradesh,Palnadu,16.3231038,79.6975049,6.7,24.3,30.4,42,27.6,1.47,2015 - 2016,28.9181694,63.93076503,2.43942623,19.39751366
Andhra Pradesh,Palnadu,16.3231038,79.6975049,6.7,24.3,30.4,42,27.6,1.47,2016 - 2017,28.4630137,62.15035616,2.330027397,18.94550685
Andhra Pradesh,Palnadu,16.3231038,79.6975049,6.7,24.3,30.4,42,27.6,1.47,2017 - 2018,27.97684932,66.1119726,2.142575342,18.84243836
Andhra Pradesh,Palnadu,16.3231038,79.6975049,6.7,24.3,30.4,42,27.6,1.47,2018 - 2019,28.85065753,62.49386301,2.486876712,18.68580822
Andhra Pradesh,Palnadu,16.3231038,79.6975049,6.7,24.3,30.4,42,27.6,1.47,2019 - 2020,28.32565574,68.63382514,2.405,18.26502732
Andhra Pradesh,Palnadu,16.3231038,79.6975049,6.7,24.3,30.4,42,27.6,1.47,2020 - 2021,27.48991781,72.08547945,2.137753425,18.1790137
Andhra Pradesh,Palnadu,16.3231038,79.6975049,6.7,24.3,30.4,42,27.6,1.47,2021 - 2022,27.81443836,70.69241096,2.197013699,17.93791781
